paper_id,title,score
117353,Cost-Sensitive Freeze-thaw Bayesian Optimization for Efficient Hyperparameter Tuning,4.33
121614,OCRBench v2: An Improved Benchmark for Evaluating Large Multimodal Models on Visual Text Localization and Reasoning,4.5
118632,Shapley-Based Data Valuation for Weighted $k$-Nearest Neighbors,2.99
118281,Enhancing Sample Selection Against Label Noise by Cutting Mislabeled Easy Examples,3.8
117375,Generative Model Inversion Through the Lens of the Manifold Hypothesis,3.9
121561,DermaCon-IN: A Multiconcept-Annotated Dermatological Image Dataset of Indian Skin Disorders for Clinical AI Research,4.33
116247,Pruning Spurious Subgraphs for Graph Out-of-Distribtuion Generalization,3.46
118262,The Curse of Depth in Large Language Models,3.73
115958,LaX: Boosting Low-Rank Training of Foundation Models via Latent Crossing,2.29
116098,Revealing Multimodal Causality with Large Language Models,4.5
119153,Cognitive Mirrors: Exploring the Diverse Functional Roles of Attention Heads in LLM Reasoning,4.04
116613,Causality-Induced Positional Encoding for Transformer-Based Representation Learning of Non-Sequential Features,3.17
120315,Bigram Subnetworks: Mapping to Next Tokens in Transformer Language Models,2.12
115182,ORIGAMISPACE: Benchmarking Multimodal LLMs in Multi-Step Spatial Reasoning with Mathematical Constraints,4.5
118857,Aligning What Matters: Masked Latent Adaptation for Text-to-Audio-Video Generation,4.5
121435,SynTSBench: Rethinking Temporal Pattern Learning in Deep Models for Time Series,4.04
115805,Can Dependencies Induced by LLM-Agent Workflows Be Trusted?,4.33
116169,Generalization Bounds for Rank-sparse Neural Networks,2.52
120308,Explaining and Mitigating Crosslingual Tokenizer Inequities,3.28
118776,MLLM-For3D: Adapting Multimodal Large Language Model for 3D Reasoning Segmentation,4.17
115370,STRIDER: Navigation via Instruction-Aligned Structural Decision Space Optimization,4.27
118164,RankMatch: A Novel Approach to Semi-Supervised Label Distribution Learning Leveraging Rank Correlation between Labels,3.22
115314,SHAP values via sparse Fourier representation,2.73
121718,Surprise3D: A Dataset for Spatial Understanding and Reasoning in Complex 3D Scenes,4.5
121646,IRRISIGHT: A Large-Scale Multimodal Dataset and Scalable Pipeline to Address Irrigation and Water Management in Agriculture,3.88
117894,BioCG: Constrained Generative Modeling for Biochemical Interaction Prediction,3.77
118505,Constrained Sampling for Language Models Should Be Easy: An MCMC Perspective,3.66
116560,Modeling the Economic Impacts of AI Openness Regulation,2.99
121442,NoBOOM: Chemical Process Datasets for Industrial Anomaly Detection,3.46
118218,DC4GS: Directional Consistency-Driven Adaptive Density Control for 3D Gaussian Splatting,1.57
117007,Weaver: Shrinking the Generation-Verification Gap by Scaling Compute for Verification,4.39
116662,Revisiting Frank-Wolfe for Structured Nonconvex Optimization,2.99
117881,SAD Neural Networks: Divergent Gradient Flows and Asymptotic Optimality via o-minimal Structures,2.78
115954,Probabilistic Stability Guarantees for Feature Attributions,3.39
120044,Mechanism Design for LLM Fine-tuning with Multiple Reward Models,2.62
118877,Physics-Driven Spatiotemporal Modeling for AI-Generated Video Detection,3.46
119033,Large Language Models for Lossless Image Compression: Next-Pixel Prediction in Language Space is All You Need,4.4
118639,SEGA: Shaping Semantic Geometry for Robust Hashing under Noisy Supervision,4.5
120342,A Learning-Augmented Approach to Online Allocation Problems,2.29
115523,Nyström-Accelerated Primal LS-SVMs: Breaking the $O(n^3)$ Complexity Bottleneck for Scalable ODEs Learning,3.28
119209,Neural Collapse under Gradient Flow on Shallow ReLU Networks for Orthogonally Separable Data,2.11
121470,A Dataset for Distilling Knowledge Priors from Literature for Scientific Discovery,3.77
115100,A Minimalist Example of Edge-of-Stability and Progressive Sharpening,2.69
118225,Analyzing Fine-Grained Alignment and Enhancing Vision Understanding in Multimodal Language Models,3.49
119394,Understanding Representation Dynamics of Diffusion Models via Low-Dimensional Modeling,2.11
115924,PolyVivid: Vivid Multi-Subject Video Generation with Cross-Modal Interaction and Enhancement,3.67
119651,VideoTitans: Scalable Video Prediction with Integrated Short- and Long-term Memory,4.04
115092,Variational Task Vector Composition,4.27
121373,UltraVideo: High-Quality UHD Video Dataset with Comprehensive Captions,4.39
118807,A Single-Loop First-Order Algorithm for Linearly Constrained Bilevel Optimization,2.55
116579,$\Delta \mathrm{Energy}$: Optimizing Energy Change During Vision-Language Alignment Improves both OOD Detection and OOD Generalization,4.04
117785,Long-Tailed Recognition via Information-Preservable Two-Stage Learning,3.77
119214,Router-R1: Teaching LLMs Multi-Round Routing and Aggregation via Reinforcement Learning,3.43
118880,Hybrid Latent Representations for PDE Emulation,2.78
116632,RSafe: Incentivizing proactive reasoning to build robust and adaptive  LLM safeguards,4.5
119850,Puzzles: Unbounded Video-Depth Augmentation for Scalable End-to-End 3D Reconstruction,3.65
118130,Continual Knowledge Adaptation for Reinforcement Learning,3.74
115342,The Mirage of Performance Gains: Why Contrastive Decoding Fails to Mitigate Object Hallucinations in MLLMs?,2.73
119775,SubTrack++ : Gradient Subspace Tracking for Scalable LLM Training,2.4
119888,Provable Sample-Efficient Transfer Learning Conditional Diffusion Models via Representation Learning,1.85
120168,DEAL: Diffusion Evolution Adversarial Learning for Sim-to-Real Transfer,3.28
115421,"Enhancing Zero-Shot Black-Box Optimization via Pretrained Models with Efficient Population Modeling, Interaction, and Stable Gradient Approximation",2.4
121810,PSBench: a large-scale benchmark for estimating the accuracy of protein complex structural models,3.77
119388,MetaKoopman: Bayesian Meta-Learning of Koopman Operators for Modeling Structured Dynamics under Distribution Shifts,2.73
117202,Causal Explanation-Guided Learning for Organ Allocation,3.61
116266,Securing the Language of Life: Inheritable Watermarks from DNA Language Models to Proteins,4.04
119633,SNAP: Low-Latency Test-Time Adaptation with Sparse Updates,3.87
116158,GenColor: Generative and Expressive Color Enhancement with Pixel-Perfect Texture Preservation,4.5
117953,Emergent Temporal Correspondences from Video Diffusion Transformers,4.5
121800,LabUtopia: High-Fidelity Simulation and Hierarchical Benchmark for Scientific Embodied Agents,3.73
119366,When Semantics Mislead Vision: Mitigating Large Multimodal Models Hallucinations in Scene Text Spotting and Understanding,4.54
118712,OmniConsistency: Learning Style-Agnostic Consistency from Paired Stylization Data,3.79
117675,RobotSmith: Generative Robotic Tool Design for Acquisition of Complex Manipulation Skills,3.73
115135,FuncGenFoil: Airfoil Generation and Editing Model in Function Space,4.7
121657,Señorita-2M: A High-Quality Instruction-based Dataset for General Video Editing by Video Specialists,4.17
118118,Deep Edge Filter: Return of the Human-Crafted Layer in Deep Learning,2.78
119700,Improved Native Unified Multimodal Models,2.42
121841,TalkCuts: A Large-Scale Dataset for Multi-Shot Human Speech Video Generation,4.12
115696,OmniSVG:  A Unified Scalable Vector Graphics Generation Model,4.33
116448,HairFree: Compositional 2D Head Prior for Text-Driven 360° Bald Texture Synthesis,4.04
118576,Motion4D: Learning 3D-Consistent Motion and Semantics for 4D Scene Understanding,3.58
116296,Fortifying Time Series: DTW-Certified Robust Anomaly Detection,2.73
115859,REN: Fast and Efficient Region Encodings from Patch-Based Image Encoders,3.87
121596,LISAt: Language-Instructed Segmentation Assistant for Satellite Imagery,4.04
115295,Sparse Image Synthesis via Joint Latent and RoI Flow,1.87
115891,PANDA: Towards Generalist Video Anomaly Detection via Detective-like Agent,3.84
115106,KTAE: A Model-Free Algorithm to Key-Tokens Advantage Estimation in Mathematical Reasoning,3.43
118984,Provable Scaling Laws for the Test-Time Compute of Large Language Models,3.0
121776,FAVOR-Bench: A Comprehensive Benchmark for Fine-Grained Video Motion Understanding,4.04
119455,Accelerating 3D Molecule Generative Models with Trajectory Diagnosis,3.46
116725,Private Online Learning against an Adaptive Adversary: Realizable and Agnostic Settings,2.55
118097,FedSVD: Adaptive Orthogonalization for Private Federated Learning with LoRA,4.17
117441,Two Birds with One Stone: Improving Factuality and Faithfulness of LLMs via Dynamic Interactive Subspace Editing,4.1
118833,Rethinking PCA Through Duality,3.0
119460,CoFFT: Chain of Foresight-Focus Thought for Visual Language Models,3.36
115256,Nonlinearly Preconditioned Gradient Methods: Momentum and Stochastic Analysis,2.56
119146,Purest Quantum State Identification,2.53
119020,A-Mem: Agentic Memory for LLM Agents,4.04
117659,Tabula: A Tabular Self-Supervised Foundation Model for Single-Cell Transcriptomics,4.1
119669,Escaping saddle points without Lipschitz smoothness: the power of nonlinear preconditioning,1.96
115375,Impartial Selection with Predictions,2.39
117343,Diffusion-Driven Progressive Target Manipulation for Source-Free Domain Adaptation,4.4
115837,$\epsilon$-Seg: Sparsely Supervised Semantic Segmentation of  Microscopy Data,3.77
118885,A Unified Stability Analysis of SAM vs SGD: Role of Data Coherence and Emergence of Simplicity Bias,3.28
120269,Learning a Cross-Modal Schrödinger Bridge for Visual Domain Generalization,4.33
115175,FNOPE: Simulation-based inference on function spaces with Fourier Neural Operators,3.66
117621,BeyondLIMO: Reasoning Refinement for Efficient and Effective Test-time Scaling,4.27
120214,No-Regret Thompson Sampling for Finite-Horizon Markov Decision Processes with Gaussian Processes,2.25
119350,Gaussian Processes for Shuffled Regression,3.28
118424,Time-uniform and Asymptotic Confidence Sequence of Quantile under Local Differential Privacy,2.45
118818,Remasking Discrete Diffusion Models with Inference-Time Scaling,2.55
117765,The adaptive complexity of minimizing relative fisher information,3.77
115194,Accelerating Diffusion LLMs via Adaptive Parallel Decoding,3.17
119158,RLGF: Reinforcement Learning with Geometric Feedback for Autonomous Driving Video Generation,3.43
117856,Generating creative chess puzzles,4.5
118442,Deep learning for continuous-time stochastic control with jumps,2.01
116523,Robust and Diverse Multi-Agent Learning via Rational Policy Gradient,2.55
116895,Learning Robust Spectral Dynamics  for Temporal Domain Generalization,3.17
119703,Expressivity and Explainability of Mean Aggregation in Graph Neural Networks,1.96
116190,Integrating Drug Substructures and Longitudinal Electronic Health Records for Personalized Drug Recommendation,3.74
116585,Fairness under Competition,3.13
115233,Spurious-Aware Prototype Refinement for Reliable Out-of-Distribution Detection,4.04
117879,Visual Structures Helps Visual Reasoning:  Addressing the Binding Problem in VLMs,3.27
121707,AVerImaTeC: A Dataset for Automatic Verification of Image-Text Claims with Evidence from the Web,3.87
117602,Image Token Matters: Mitigating Hallucination in Discrete Tokenizer-based Large Vision-Language Models via Latent Editing,3.5
118064,Alias-Free ViT: Fractional Shift Invariance via Linear Attention,1.96
116331,FP4 All the Way: Fully Quantized Training of Large Language Models,3.2
115585,SAEMark: Steering Personalized Multilingual LLM Watermarks with Sparse Autoencoders,3.58
115926,Neural Atlas Graphs for Dynamic Scene Decomposition and Editing,3.5
121765,OligoGym: Curated Datasets and Benchmarks for Oligonucleotide Drug Discovery,3.61
119924,Brain-tuning Improves Generalizability and Efficiency of Brain Alignment in Speech Models,2.07
119106,Temperature is All You Need for Generalization in Langevin Dynamics and other Markov Processes,2.78
118674,Instance-Optimality for Private KL Distribution Estimation,2.42
115381,BlurGuard: A Simple Approach for Robustifying Image Protection Against AI-Powered Editing,2.78
117019,Parallel Scaling Law for Language Models,3.71
116710,Fairness-aware Anomaly Detection via Fair Projection,3.17
117747,Real-Time Execution of Action Chunking Flow Policies,3.87
117499,Sample-Efficient Reinforcement Learning with Action Chunking,2.11
121592,Jailbreak-AudioBench: In-Depth Evaluation and Analysis of Jailbreak Threats for Large Audio Language Models,4.5
116919,Data-Free Model Extraction for Black-box Recommender Systems via Graph Convolutions,4.04
115293,Emergent Risk Awareness in Rational Agents under Resource Constraints,3.46
117566,RadarQA: Multi-modal Quality Analysis of Weather Radar Forecasts,4.33
119555,Compute-Optimal Scaling for Value-Based Deep RL,2.85
118962,Mesh Interpolation Graph Network for Dynamic and Spatially Irregular Global Weather Forecasting,2.99
119003,OASIS: One-Shot Federated Graph Learning via Wasserstein Assisted Knowledge Integration,4.5
120300,Non-stationary Equivariant Graph Neural Networks for Physical Dynamics Simulation,3.73
117730,Task-Aware Routing of Representations for Invariant–Equivariant Self-Supervised Learning,2.4
117710,VT-FSL: Bridging Vision and Text with LLMs for Few-Shot Learning,3.97
115986,Bridging Sign and Spoken Languages: Pseudo Gloss Generation for Sign Language Translation,4.04
